x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),squared[mbe (breiman) - mbe (silverman)],squared[mbe (breiman) - parzen],squared[mbe (breiman) - sambe (breiman)],squared[mbe (breiman) - sambe (silverman)],squared[mbe (silverman) - parzen],squared[mbe (silverman) - sambe (breiman)],squared[mbe (silverman) - sambe (silverman)],squared[parzen - sambe (breiman)],squared[parzen - sambe (silverman)],squared[sambe (breiman) - sambe (silverman)]
7.400975256176825212e+01, 6.805144811428259288e+01, 6.223844285660048570e+01, 2.000000000000000439e-07, 1.615564200000000090e-07, 9.000000000000000000e+00, 1.323967729999999882e-07, 1.700000000000000000e+01, 2.956318309999999791e-07, nan, 1.702254320000000093e-07, 8.000000000000000000e+00, 1.224235260000000126e-07, 1.600000000000000000e+01, 8.502850131646102525e-16, 1.797621583481891226e-14, 7.515176905614400015e-17, 1.531383392815235748e-15, 2.664568416026336236e-14, 1.431007441738282637e-15, 9.946565572300850816e-17, 1.572676491014719187e-14, 3.000111692097301184e-14, 2.285022217232835489e-15
7.105284027223456178e+01, 2.049236869597017474e+01, 3.416981148647321476e+01, 2.000000000000000439e-07, 2.751402610000000078e-07, 1.400000000000000000e+01, 1.396499540000000017e-07, 1.700000000000000000e+01, 3.039117279999999946e-07, nan, 1.603765120000000106e-07, 1.500000000000000000e+01, 8.692271399999999837e-08, 2.000000000000000000e+01, 1.835762329095425082e-14, 8.277973133320882660e-16, 1.317071808453500112e-14, 3.542584499869721562e-14, 2.698193039762707340e-14, 4.295902065273643891e-16, 2.780161838017600297e-15, 2.060235823216665232e-14, 4.708423219669220041e-14, 5.395460440624805678e-15
6.762424822774629263e+01, 8.792347630313270201e+01, 5.436780538280952157e+01, 2.000000000000000439e-07, 2.120790880000000043e-07, 1.000000000000000000e+01, 1.222127440000000083e-07, 1.500000000000000000e+01, 4.342594489999999853e-07, nan, 1.526457569999999945e-07, 1.100000000000000000e+01, 1.020856369999999985e-07, 1.700000000000000000e+01, 8.075959783926334695e-15, 4.936411281409031327e-14, 3.532320833755562085e-15, 1.209855926288940270e-14, 9.737314610135699628e-14, 9.261682802581680770e-16, 4.051004361894493896e-16, 7.930627152187085709e-14, 1.103394413786113487e-13, 2.556325734414399605e-15
2.826996509455366180e+01, 3.023525800598259039e+00, 7.103368289742132902e+01, 2.000000000000000439e-07, 8.002673199999999980e-08, 4.000000000000000000e+00, 8.461676200000000613e-08, 1.300000000000000000e+01, 3.102139200000000020e-07, nan, 1.606407730000000126e-07, 1.200000000000000000e+01, 1.001085979999999975e-07, 1.900000000000000000e+01, 2.106837540090005746e-17, 5.298614151934733801e-14, 6.498623606349683441e-15, 4.032813420419559247e-16, 5.089407769767696170e-14, 5.779650248528121931e-15, 2.399969826508957356e-16, 2.237212630348360582e-14, 4.414424633272367723e-14, 3.664144210230627083e-15
7.884103508440376551e-01, 3.726790698209955366e+01, 5.305372145627818270e+01, 2.000000000000000439e-07, 2.344978329999999896e-07, 5.000000000000000000e+00, 1.562571140000000107e-07, 1.200000000000000000e+01, 6.569344589999999691e-07, nan, 1.997339899999999972e-07, 1.000000000000000000e+01, 1.281493630000000114e-07, 1.600000000000000000e+01, 6.121610109636957998e-15, 1.784527029862638352e-13, 1.208524780128648511e-15, 1.130999707134089483e-14, 2.506778037962490318e-13, 1.890238746719374757e-15, 7.900456662780009929e-16, 2.090322688538199172e-13, 2.796136777517291545e-13, 5.124358822729127137e-15
9.221114617671931057e+01, 8.949454503290009910e+00, 4.059423219682837214e+01, 2.000000000000000439e-07, 1.672276709999999914e-07, 8.000000000000000000e+00, 8.364266400000000203e-08, 1.200000000000000000e+01, 4.400556570000000064e-07, nan, 9.965585000000000096e-08, 5.000000000000000000e+00, 6.235551800000000449e-08, 8.000000000000000000e+00, 6.986453395190047575e-15, 7.443510994481621940e-14, 4.565950993256039746e-15, 1.099816847485540621e-14, 1.270302215792180468e-13, 2.564221258705959625e-16, 4.531425848253158552e-16, 1.158720286056372476e-13, 1.426573950006192906e-13, 1.391314767310223782e-15
2.431319971015777348e+00, 3.426109843415903100e+01, 6.222310588397949260e+01, 2.000000000000000439e-07, 2.425069180000000092e-07, 6.000000000000000000e+00, 1.669655100000000102e-07, 1.300000000000000000e+01, 6.386306190000000171e-07, nan, 1.982920399999999993e-07, 8.000000000000000000e+00, 1.314188979999999944e-07, 1.600000000000000000e+01, 5.706504322622463898e-15, 1.569139864939374042e-13, 1.954955436554884832e-15, 1.234054818752040355e-14, 2.224679750479819054e-13, 9.813514818408994076e-16, 1.263561624678545166e-15, 1.938980641557392493e-13, 2.572637299197818870e-13, 4.472017120952164744e-15
2.790679482285983681e+01, 2.097499496556351062e+01, 1.157032333270936419e+01, 2.000000000000001233e-07, 6.079704838000000396e-06, 2.300000000000000000e+01, 2.717027449999999827e-06, 1.400000000000000000e+01, 4.591586786999999829e-06, nan, 1.013566349900000005e-05, 3.300000000000000000e+01, 1.242799315200000084e-05, 3.100000000000000000e+01, 1.130759921576650630e-11, 2.214495333712040324e-12, 1.645080065974090849e-11, 4.030076451766896986e-11, 3.513972707933879585e-12, 5.503616082752233309e-11, 9.430285486542039001e-11, 3.073678658854073254e-11, 6.140926471741251690e-11, 5.254775238023104121e-12
5.771402440203418394e+01, 6.952700059046860304e+01, 6.719571405958222954e+01, 2.000000000000000439e-07, 1.961599730000000121e-07, 1.000000000000000000e+01, 1.318100110000000006e-07, 2.000000000000000000e+01, 2.956318309999999791e-07, nan, 3.978706730000000080e-07, 1.500000000000000000e+01, 3.517781739999999845e-07, 2.200000000000000000e+01, 4.140917609401445361e-15, 9.894650533972157494e-15, 4.068720649448999844e-14, 2.421702448247639136e-14, 2.683758870811239406e-14, 7.078827586387825333e-14, 4.838599273359456449e-14, 1.045278081350096950e-14, 3.152411832273649722e-15, 2.124518464065003340e-15
9.488610207205073266e+01, 2.703213893502698362e-01, 6.471966538940360181e+01, 2.000000000000000439e-07, 5.587448799999999798e-08, 3.000000000000000000e+00, 5.431718999999999697e-08, 9.000000000000000000e+00, 1.885748700000000110e-07, nan, 1.349755200000000062e-08, 1.600000000000000000e+01, 9.751188999999999795e-09, 3.200000000000000000e+01, 2.425177060804003110e-18, 1.760939138294593096e-14, 1.795804704748095467e-15, 2.127358710643400630e-15, 1.802512463898240461e-14, 1.666242846451043483e-15, 1.986128445132000564e-15, 3.065206727807312917e-14, 3.197790888638977096e-14, 1.403523572776900580e-17
6.003922370976395939e+01, 5.887396099702881713e+01, 9.627703198402424789e+01, 2.000000000000000439e-07, 2.121852310000000079e-07, 1.000000000000000000e+01, 1.602336399999999951e-07, 1.800000000000000000e+01, 1.885748700000000110e-07, nan, 1.185119779999999957e-07, 7.000000000000000000e+00, 8.154046599999999725e-08, 1.300000000000000000e+01, 2.698967807431282479e-15, 5.574491465503208967e-16, 8.774678327602011482e-15, 1.706805462190522855e-14, 8.032253179129009338e-16, 1.740697080042243894e-15, 6.192615634194275647e-15, 4.908808835403666040e-15, 1.145636363963521887e-14, 1.366892699566143973e-15
1.687167337003969703e+00, 6.964824307014501414e+01, 8.136786497018634634e+01, 2.000000000000000439e-07, 2.694730500000000097e-08, 2.000000000000000000e+00, 2.468215200000000106e-08, 6.000000000000000000e+00, 1.885748700000000110e-07, nan, 1.483767409999999927e-07, 2.300000000000000000e+01, 1.037341310000000063e-07, 3.500000000000000000e+01, 5.130918113408999396e-18, 2.612346976782922686e-14, 1.474510792727809449e-14, 5.896216647154276583e-15, 2.686082301342752525e-14, 1.530035134787891708e-14, 6.249215383816441465e-15, 1.615889575100642472e-15, 7.197950994066121968e-15, 1.992962627612098975e-15
5.098071966215841400e+01, 3.339648695968091374e+01, 7.908401632274049575e+01, 2.000000000000000439e-07, 2.827570239999999766e-07, 1.300000000000000000e+01, 2.303112899999999966e-07, 2.600000000000000000e+01, 3.152101799999999927e-07, nan, 1.531738779999999998e-07, 1.000000000000000000e+01, 1.488489610000000024e-07, 2.600000000000000000e+01, 2.750555014798754069e-15, 1.053207334360337044e-15, 1.679179172725730846e-14, 1.793136933641196266e-14, 7.207821523232099766e-15, 5.950180330057743754e-15, 6.636111046104239881e-15, 2.625576316583520324e-14, 2.767605518716595763e-14, 1.870490705688897630e-17
9.724292563242464382e+00, 4.420356377299252415e+01, 5.199523745708381739e+01, 2.000000000000000439e-07, 2.438182600000000100e-07, 6.000000000000000000e+00, 1.678101430000000077e-07, 1.400000000000000000e+01, 6.055028190000000241e-07, nan, 8.991852099999999557e-08, 1.100000000000000000e+01, 6.047475500000000186e-08, 2.100000000000000000e+01, 5.777233849885689618e-15, 1.308157202190244966e-13, 2.368512966426812959e-14, 3.361484082568502788e-14, 1.915748786240409811e-13, 6.067104777790885996e-15, 1.152088551711054544e-14, 2.658271683441527693e-13, 2.970555905475881101e-13, 8.669353562627556738e-16
6.939564109345475629e+01, 9.088573203240946086e+00, 2.277595015378609489e+01, 2.000000000000000439e-07, 2.177327590000000075e-07, 1.200000000000000000e+01, 1.193041109999999998e-07, 1.600000000000000000e+01, 3.039117279999999946e-07, nan, 1.741970319999999917e-07, 1.100000000000000000e+01, 8.078004200000000616e-08, 1.400000000000000000e+01, 9.688198747107905127e-15, 7.426814697902958849e-15, 1.895359525418530335e-15, 1.875604669368209086e-14, 3.407997225441868945e-14, 3.013232775912240082e-15, 1.484103892316760515e-15, 1.682590235837241774e-14, 4.978774929720259177e-14, 8.726734020660097283e-15
4.103015626901256496e+01, 6.232946730201306451e+01, 8.869607812174174910e+01, 2.000000000096908420e-07, 1.394175090000000037e-07, 8.000000000000000000e+00, 1.001537640000000022e-07, 1.700000000000000000e+01, 3.110198389999999868e-07, nan, 9.889711599999999935e-08, 7.000000000000000000e+00, 8.419434399999999655e-08, 1.500000000000000000e+01, 1.541641671425025195e-15, 2.944735966142889431e-14, 1.641902248874449420e-15, 3.049597952617225980e-15, 4.446450158590561580e-14, 1.579164195904007259e-18, 2.547030867364001598e-16, 4.499604961293472707e-14, 5.144980518199502115e-14, 2.161715044839840879e-16
6.188261682413764930e+01, 1.334614709349344253e+01, 9.805801327872823947e+01, 2.000000000000000439e-07, 1.143958119999999938e-07, 6.000000000000000000e+00, 1.276219880000000123e-07, 1.500000000000000000e+01, 1.885748700000000110e-07, nan, 4.706294900000000289e-08, 4.000000000000000000e+00, 4.415139499999999961e-08, 8.000000000000000000e+00, 1.749317315829764857e-16, 5.502532645767366234e-15, 4.533714439776767405e-15, 4.934278119669888263e-15, 3.715253824105923859e-15, 6.489758764603522644e-15, 6.967339895771651262e-15, 2.002562378511024400e-14, 2.085814013107563169e-14, 8.477146694916019329e-18
8.717857347554928538e+01, 5.027207611453240332e+01, 9.223479817966330074e+01, 2.000000000000000439e-07, 1.026532919999999999e-07, 5.000000000000000000e+00, 1.041365120000000046e-07, 1.300000000000000000e+01, 1.885748700000000110e-07, nan, 4.334266399999999851e-08, 5.000000000000000000e+00, 1.860921199999999949e-08, 6.000000000000000000e+00, 2.199941568400013940e-18, 7.382517566010085456e-15, 3.517750593754384203e-15, 7.063407383046401556e-15, 7.129836301736164309e-15, 3.695891954647105276e-15, 7.314919045289998998e-15, 2.109239365962644251e-14, 2.888832489937296831e-14, 6.117436478363039180e-16
5.413807937571357343e+01, 9.233060678891631312e+01, 8.298973686033431818e+01, 2.000000000000000439e-07, 1.463293749999999967e-07, 8.000000000000000000e+00, 1.225870780000000028e-07, 1.600000000000000000e+01, 1.885748700000000110e-07, nan, 9.788838800000000072e-08, 1.300000000000000000e+01, 5.719334899999999678e-08, 2.100000000000000000e+01, 5.636966668362087290e-16, 1.784681847795026193e-15, 2.346529221534168437e-15, 7.945231131072676220e-15, 4.354388693035264981e-15, 6.100252877161000978e-16, 4.276339792525441576e-15, 8.224038017536326434e-15, 1.726110406027344487e-14, 1.656086199211521249e-15
9.682864102942973261e+01, 9.197828107781583640e+01, 3.603381742856948122e+00, 2.000000000000000439e-07, 2.700455000000000142e-08, 2.000000000000000000e+00, 1.588732499999999963e-08, 4.000000000000000000e+00, 1.885748700000000110e-07, nan, 3.688221299999999740e-08, 7.000000000000000000e+00, 3.634630399999999766e-08, 1.500000000000000000e+01, 1.235926917006250442e-16, 2.610496830490240348e-14, 9.756822634156891514e-17, 8.726836779651592444e-17, 2.982098819812702784e-14, 4.407853221325439200e-16, 4.185698217224409057e-16, 2.301066218771965267e-14, 2.317353630641636243e-14, 2.871984562809997430e-19
1.747720041609399644e+01, 3.891346771011857442e+01, 9.521426972954208168e+01, 2.000000000000000439e-07, 5.104785000000000007e-08, 4.000000000000000000e+00, 8.077937599999999900e-08, 1.400000000000000000e+01, 1.885748700000000110e-07, nan, 6.903704600000000612e-08, 5.000000000000000000e+00, 9.704498000000000003e-08, 1.600000000000000000e+01, 8.839636382886759237e-16, 1.891368123008040059e-14, 3.236111727264162268e-16, 2.115735968236900094e-15, 1.161986852670403845e-14, 1.378823138288998331e-16, 2.645698734848160259e-16, 1.428929136665498173e-14, 8.377720763412102518e-15, 7.844443669483556681e-16
3.000289194759295697e+01, 1.604676438876010280e+01, 8.863046660865599335e+01, 2.000000000000000439e-07, 1.401690480000000047e-07, 8.000000000000000000e+00, 8.015482100000000457e-08, 1.200000000000000000e+01, 1.885748700000000110e-07, nan, 1.002307260000000046e-07, 8.000000000000000000e+00, 6.783072999999999371e-08, 1.400000000000000000e+01, 3.601707442407528909e-15, 2.343123603495684696e-15, 1.595069564175683921e-15, 5.232832251069125694e-15, 1.175490702516240248e-14, 4.030419615690249934e-16, 1.518832189762812768e-16, 7.804687779092736421e-15, 1.457914734433960425e-14, 1.049759740800016750e-15
4.463944154832029199e+01, 9.078755943543261253e+01, 1.602304663201432788e+01, 2.000000000000009703e-07, 1.606323459999999899e-07, 3.000000000000000000e+00, 1.287816699999999888e-07, 9.000000000000000000e+00, 1.276013586999999991e-06, nan, 2.628488109999999762e-07, 2.500000000000000000e+01, 2.516068940000000235e-07, 2.300000000000000000e+01, 1.014465561656976009e-15, 1.244075312774700104e-12, 1.044820571709622215e-14, 8.276368383804309640e-15, 1.316141071383494972e-12, 1.797399829591387810e-14, 1.508603565065018319e-14, 1.026502863327130282e-12, 1.049409072663196129e-12, 1.263806978348879387e-16
6.611175115080995113e+01, 4.402637528294918212e+01, 7.648676903028539087e+00, 2.000000000000000439e-07, 5.431125199999999670e-08, 4.000000000000000000e+00, 4.705958800000000022e-08, 1.000000000000000000e+01, 1.885748700000000110e-07, nan, 5.851380400000000078e-08, 8.000000000000000000e+00, 3.609506800000000177e-08, 1.400000000000000000e+01, 5.258663076889594916e-17, 1.802671911844992673e-14, 1.766144331270403418e-17, 3.318293595218558027e-16, 2.002657503953952198e-14, 1.311990641746560161e-16, 1.202206988303999703e-16, 1.691588088905636193e-14, 2.325009001795921200e-14, 5.025997238376959636e-16
6.964631446525005742e+01, 2.473987555391536830e+01, 3.961552257951772571e+00, 2.000000000000000439e-07, 9.442065900000000272e-08, 6.000000000000000000e+00, 6.903489300000000471e-08, 1.200000000000000000e+01, 1.885748700000000110e-07, nan, 5.388848600000000192e-08, 4.000000000000000000e+00, 3.557748500000000063e-08, 7.000000000000000000e+00, 6.444371154067559135e-16, 8.865015449032522708e-15, 1.642857048101929048e-15, 3.462519126394276413e-15, 1.428980610116052649e-14, 2.294136450096490990e-16, 1.119398150078464192e-15, 1.814042203499545879e-14, 2.340819981683822385e-14, 3.352927576220010542e-16
5.994429824957325792e+00, 6.107853706678733730e+00, 9.077329574850394067e+01, 2.000000000000000439e-07, 5.884936799999999794e-08, 4.000000000000000000e+00, 3.248532400000000010e-08, 6.000000000000000000e+00, 1.885748700000000110e-07, nan, 1.544073809999999933e-07, 1.200000000000000000e+01, 1.084679740000000005e-07, 1.800000000000000000e+01, 6.950628160339359122e-16, 1.682870586915200966e-14, 9.131333848508168687e-15, 2.462006061383236304e-15, 2.436394637048611905e-14, 1.486498798311124587e-14, 5.773363101022500044e-15, 1.167417304565122122e-15, 6.417114786754817718e-15, 2.110429115511648498e-15
7.398839178291009944e+01, 8.980623572137351118e+01, 6.725823112965213113e+01, 2.000000000000000439e-07, 2.449826489999999881e-07, 1.100000000000000000e+01, 1.279646150000000011e-07, 1.500000000000000000e+01, 4.398314749999999922e-07, nan, 1.800998279999999895e-07, 1.000000000000000000e+01, 1.097140040000000002e-07, 1.600000000000000000e+01, 1.369322028122515347e-14, 3.796606499357827757e-14, 4.209780460918041079e-15, 1.829760632013601876e-14, 9.726093836625960044e-14, 2.718080434555367725e-15, 3.330848018733210121e-16, 6.746052845333260440e-14, 1.089775446594358226e-13, 4.954164220158974456e-15
5.289399290308831780e+01, 3.044463643473782710e+01, 9.979622513286734886e+01, 2.000000000000000439e-07, 2.547772410000000063e-07, 1.000000000000000000e+01, 1.568525540000000051e-07, 1.600000000000000000e+01, 4.321645940000000151e-07, nan, 1.696122440000000086e-07, 9.000000000000000000e+00, 1.138886069999999987e-07, 1.400000000000000000e+01, 9.589244324047969138e-15, 3.146627300434661045e-14, 7.253076714010009259e-15, 1.984960719038595969e-14, 7.579671936896158618e-14, 1.628096888961000805e-16, 1.845900741818809677e-15, 6.893373649052249459e-14, 1.012996039008241830e-13, 3.105123720507770021e-15
3.621890589393893833e+01, 4.706489492139095177e+01, 3.782451749234617466e+01, 2.000000000000000439e-07, 1.502746540000000028e-07, 7.000000000000000000e+00, 1.378582670000000051e-07, 1.700000000000000000e+01, 1.885748700000000110e-07, nan, 1.577999508999999988e-06, 2.100000000000000000e+01, 1.326821071000000039e-06, 2.500000000000000000e+01, 1.541666661337689455e-16, 1.466906545646656537e-15, 2.038398261584770782e-12, 1.384261471355537989e-12, 2.572173819859609429e-15, 2.074006796909302382e-12, 1.413632549295542782e-12, 1.930500827460279878e-12, 1.295604414090932240e-12, 6.309060771611982384e-14
9.795269293354586182e+01, 1.746583853950057730e+01, 3.279880009080796555e+01, 2.000000000000000439e-07, 1.588277569999999899e-07, 8.000000000000000000e+00, 8.296449300000000260e-08, 1.200000000000000000e+01, 3.307820109999999905e-07, nan, 1.061403260000000008e-07, 5.000000000000000000e+00, 7.814156799999999384e-08, 1.100000000000000000e+01, 5.755234824733694127e-15, 2.956826546869651659e-14, 2.775965385379759676e-15, 6.510261095343720112e-15, 6.141352222768032499e-14, 5.371192352438889497e-16, 2.326060555562508508e-17, 5.046388663963922658e-14, 6.382719343923623579e-14, 7.839304495425644280e-16
6.803486660150015553e+01, 6.320761833863064894e+00, 6.072493740115410077e+01, 2.000000000000000439e-07, 7.265218100000000244e-08, 5.000000000000000000e+00, 1.258662329999999951e-07, 1.900000000000000000e+01, 1.885748700000000110e-07, nan, 8.239780900000000302e-08, 2.200000000000000000e+01, 6.778394199999999476e-08, 4.200000000000000000e+01, 2.831735330258703179e-15, 1.343806982499072328e-14, 9.497726511438400938e-17, 2.369975096112107510e-17, 3.932373154397770828e-15, 1.889503885043775201e-15, 3.373552527808680977e-15, 1.127356828259772232e-14, 1.459044828710118918e-14, 2.135651086936892404e-16
4.776465028764160792e+01, 2.839999767621010918e+01, 2.384132809240579931e+01, 2.000000000000000439e-07, 2.131070240000000113e-07, 1.100000000000000000e+01, 1.366995159999999911e-07, 1.700000000000000000e+01, 1.885748700000000110e-07, nan, 2.453792290000000000e-07, 1.400000000000000000e+01, 1.499752699999999914e-07, 2.100000000000000000e+01, 5.838107278770067454e-15, 6.018265798797160510e-16, 1.041495215562024284e-15, 3.985618363116518626e-15, 2.691052352625318232e-15, 1.181128001776237130e-14, 1.762456442685160048e-16, 3.226735201400879829e-15, 1.489929120160001596e-15, 9.101915392873682462e-15
5.145127432987567317e+01, 3.679275805370413366e+01, 4.565198912626553351e+01, 2.000000000000000439e-07, 2.195865890000000108e-07, 9.000000000000000000e+00, 1.787788539999999888e-07, 2.300000000000000000e+01, 4.538273279999999768e-07, nan, 2.399663430000000196e-07, 1.500000000000000000e+01, 1.679735960000000094e-07, 2.900000000000000000e+01, 1.665271235830226714e-15, 5.486872380726610314e-14, 4.153343731005163585e-16, 2.663901046418049231e-15, 7.565166304972866358e-14, 3.743908810125125120e-15, 1.167536004465635498e-16, 4.573652090517020795e-14, 8.171235609832780568e-14, 5.182955620606010158e-15
3.374773817642399365e+01, 9.704936935959776179e+01, 1.334394317456040113e+01, 2.000000000000000439e-07, 1.244501479999999870e-07, 2.000000000000000000e+00, 1.014588029999999956e-07, 5.000000000000000000e+00, 3.311294580000000203e-07, nan, -6.920986899999999697e-08, 0.000000000000000000e+00, -4.376868599999999888e-08, 0.000000000000000000e+00, 5.286019449090246117e-16, 4.271633718207611145e-14, 3.750420218444028535e-14, 2.829757611231955015e-14, 5.274860976812902890e-14, 2.912779560224357456e-14, 2.109102356124511621e-14, 1.602715767428129628e-13, 1.405486183746447617e-13, 6.472537924394888697e-16
9.680395317837419356e+00, 3.433917287909160621e+01, 5.910269008704912608e+01, 2.000000000000000439e-07, 2.601637310000000031e-07, 7.000000000000000000e+00, 1.950690630000000015e-07, 1.600000000000000000e+01, 6.610549879999999953e-07, nan, 2.886944060000000211e-07, 1.000000000000000000e+01, 1.511380110000000000e-07, 1.000000000000000000e+01, 4.237315802030224220e-15, 1.607137999390400364e-13, 8.139994159556260222e-16, 1.188660762151839999e-14, 2.171428822981056089e-13, 8.765704851867652197e-15, 1.929937329826704266e-15, 1.386524030273786965e-13, 2.600153234328185971e-13, 1.892176180539603076e-14
6.591764718500282072e+01, 3.972567471680420681e+01, 9.992779939221711061e+01, 2.000000000000000439e-07, 2.525439459999999776e-07, 9.000000000000000000e+00, 1.592019800000000053e-07, 1.600000000000000000e+01, 5.934541170000000156e-07, nan, 1.350796120000000112e-07, 1.100000000000000000e+01, 7.077810899999999858e-08, 1.400000000000000000e+01, 8.712722616745150858e-15, 1.162197446912492553e-13, 1.379786976206354846e-14, 3.303881950031056349e-14, 1.885749184890668101e-13, 5.818886379274236958e-16, 7.818780962624641443e-15, 2.101071868339949971e-13, 2.731902093388160381e-13, 4.134683288059010667e-15
3.518929961930425776e+01, 7.214066679599524434e+01, 6.375826945307928639e+01, 5.623318461127042197e-06, 1.857220392000000049e-06, 1.600000000000000000e+01, 1.590360737000000035e-06, 2.100000000000000000e+01, 1.906869684000000046e-06, nan, 1.000679857000000101e-06, 5.300000000000000000e+01, 1.128057218000000077e-06, 5.600000000000000000e+01, 7.121407546671902666e-14, 2.465052196101263718e-15, 7.336616880980861067e-13, 5.316789343177541974e-13, 1.001779135310488164e-13, 3.477235402375743099e-13, 2.137245436797833215e-13, 8.211800025582898407e-13, 6.065488571970010580e-13, 1.622499209532431394e-14
8.130538632474606686e+01, 9.762256634538199762e+01, 8.897936564455402220e+01, 2.000000000000000439e-07, 1.503944809999999878e-07, 6.000000000000000000e+00, 9.544683999999999628e-08, 1.200000000000000000e+01, 4.333784669999999781e-07, nan, 1.120780720000000026e-07, 6.000000000000000000e+00, 7.092337900000000422e-08, 1.000000000000000000e+01, 3.019243251464879928e-15, 8.007993633244820936e-14, 1.468147198655279809e-15, 6.315656053094401248e-15, 1.141977845268671257e-13, 2.765978778378241957e-16, 6.014001394185206130e-16, 1.032339438271559961e-13, 1.313736908170877158e-13, 1.693708755924248854e-15
7.645619743577086069e+01, 6.982484778182906382e+01, 3.354981696758996179e+01, 2.000000000000000439e-07, 1.405536749999999882e-07, 7.000000000000000000e+00, 9.440979299999999987e-08, 1.400000000000000000e+01, 5.250965379999999985e-07, nan, -2.204600952000000100e-06, 0.000000000000000000e+00, -1.103361808000000048e-06, 0.000000000000000000e+00, 2.129257846029922801e-15, 1.478732134842368023e-13, 5.499750224539510810e-12, 1.547325728847123312e-12, 1.854910723186950186e-13, 5.285450405625455911e-12, 1.434656808162103153e-12, 7.451248386912302371e-12, 2.651876584657056020e-12, 1.212727652277852933e-12
1.476855782067073619e+01, 6.263600305980975946e+00, 2.419017042014848329e+01, 2.000000000000000439e-07, 1.807618129999999976e-07, 3.000000000000000000e+00, 1.750118589999999971e-07, 7.000000000000000000e+00, 1.693376432000000014e-06, nan, 7.480716100000000444e-08, 2.000000000000000000e+00, 7.151797599999999788e-08, 4.000000000000000000e+00, 3.306197100211600738e-17, 2.288002985612514855e-12, 1.122638828044110272e-14, 1.193421592248256818e-14, 2.305430976541472437e-12, 1.004098150127120265e-14, 1.071098381841768905e-14, 2.619766485025471674e-12, 2.630424851298703840e-12, 1.081873796422504317e-17
4.322814811812985880e+01, 5.219962736299824968e+01, 7.730835540548716267e+01, 2.000000000000000439e-07, 1.507275079999999869e-07, 8.000000000000000000e+00, 1.535184969999999883e-07, 2.100000000000000000e+01, 3.110198389999999868e-07, nan, 1.834670190000000004e-07, 2.400000000000000000e+01, 1.128854449999999943e-07, 3.200000000000000000e+01, 7.789619598121008709e-18, 2.569363137741356008e-14, 1.071875580519121931e-15, 1.432021732095968351e-15, 2.480667273180096466e-14, 8.969139699844847716e-16, 1.651044914834703472e-15, 1.626972188995239785e-14, 3.925723808574723039e-14, 4.981758588317476613e-15
9.587409230565930329e+01, 1.173204803848110167e+01, 1.070041401937915637e+01, 2.000000000000000439e-07, 9.315523300000000085e-08, 5.000000000000000000e+00, 7.491502599999999454e-08, 1.200000000000000000e+01, 1.885748700000000110e-07, nan, 7.256597400000000107e-08, 4.000000000000000000e+00, 4.185603300000000164e-08, 7.000000000000000000e+00, 3.327051514028492176e-16, 9.104907125211770890e-15, 4.239175861690809995e-16, 2.631607920639999854e-15, 1.291856013810433944e-14, 5.518045298703969618e-18, 1.092897018174048525e-15, 1.345806395113881863e-14, 2.152641713063256918e-14, 9.431004762234810544e-16
5.896947230135507567e+01, 7.453980739472929429e+01, 8.481503803469848890e+01, 2.000000000000000439e-07, 1.936460630000000026e-07, 1.100000000000000000e+01, 1.289148870000000003e-07, 1.700000000000000000e+01, 1.885748700000000110e-07, nan, 1.295888180000000114e-07, 1.200000000000000000e+01, 1.158051019999999965e-07, 2.500000000000000000e+01, 4.190125146342975932e-15, 2.571699844324891616e-17, 4.103330636990024147e-15, 6.059215209403521711e-15, 3.559313571560290346e-15, 4.541829927610148956e-19, 1.718664627462250995e-16, 3.479354330546703913e-15, 5.295439134773825765e-15, 1.899908267686564035e-16
9.358320802167885688e+01, 9.834262422606420273e+01, 3.998016922245258797e+01, 2.000000000000000439e-07, 2.700455000000000142e-08, 2.000000000000000000e+00, 7.825409700000000161e-08, 1.000000000000000000e+01, 1.885748700000000110e-07, nan, 6.172249499999999738e-08, 1.700000000000000000e+01, 3.567069999999999925e-08, 2.200000000000000000e+01, 2.626516067705208604e-15, 2.610496830490240348e-14, 1.205335705023024447e-15, 7.510215582249996464e-17, 1.217067295531753039e-14, 2.732938646864041182e-16, 1.813345700059609246e-15, 1.609152504314062950e-14, 2.337968520338890262e-14, 6.786960227220248923e-16
3.803351835275731219e+01, 1.478086766972723787e+01, 6.849344386835593923e+01, 2.000000000000000439e-07, 1.643164359999999938e-07, 8.000000000000000000e+00, 1.505095580000000005e-07, 1.900000000000000000e+01, 3.102139200000000020e-07, nan, 1.366113890000000130e-07, 8.000000000000000000e+00, 1.150379420000000022e-07, 2.000000000000000000e+01, 1.906298801068838243e-16, 2.128607583753025925e-14, 7.675696292722079080e-16, 2.428369970908035365e-15, 2.550548324182704511e-14, 1.931591015525606544e-16, 1.258235541651455973e-15, 3.013783876960595538e-14, 3.809366238825648190e-14, 4.654136154618094719e-16
