x, y, z,true densities,mbe (breiman),num used patterns (mbe (breiman)),mbe (silverman),num used patterns (mbe (silverman)),parzen,num used patterns (parzen),sambe (breiman),num used patterns (sambe (breiman)),sambe (silverman),num used patterns (sambe (silverman)),squared[mbe (breiman) - mbe (silverman)],squared[mbe (breiman) - parzen],squared[mbe (breiman) - sambe (breiman)],squared[mbe (breiman) - sambe (silverman)],squared[mbe (silverman) - parzen],squared[mbe (silverman) - sambe (breiman)],squared[mbe (silverman) - sambe (silverman)],squared[parzen - sambe (breiman)],squared[parzen - sambe (silverman)],squared[sambe (breiman) - sambe (silverman)]
7.400975256176825212e+01, 6.805144811428259288e+01, 6.223844285660048570e+01, 2.000000000000000439e-07, 1.734620719999999916e-07, 1.100000000000000000e+01, 1.325599279999999941e-07, 2.000000000000000000e+01, 2.839143999999999790e-07, nan, 1.696708760000000112e-07, 1.000000000000000000e+01, 1.287303570000000132e-07, 2.100000000000000000e+01, 1.672985383796735707e-15, 1.219971676061958078e-14, 1.437316711041585233e-17, 2.000926326841222875e-15, 2.290817619439877886e-14, 1.377222461458705255e-15, 1.466561404404085257e-17, 1.305158277593856941e-14, 2.408208720182583722e-14, 1.676126095989360747e-15
7.105284027223456178e+01, 2.049236869597017474e+01, 3.416981148647321476e+01, 2.000000000000000439e-07, 2.693492499999999924e-07, 1.400000000000000000e+01, 1.477139310000000095e-07, 1.800000000000000000e+01, 2.915408890000000240e-07, nan, 1.529236720000000014e-07, 1.500000000000000000e+01, 8.287820499999999856e-08, 2.000000000000000000e+01, 1.479515082823175691e-14, 4.924688415063224094e-16, 1.355491521263408215e-14, 3.477145062339202035e-14, 2.068619384753376866e-14, 2.714140128708091457e-17, 4.203671365947077688e-15, 1.921473284882509504e-14, 4.354011569408386306e-14, 4.906367447248089256e-15
6.762424822774629263e+01, 8.792347630313270201e+01, 5.436780538280952157e+01, 2.000000000000000439e-07, 2.063127699999999888e-07, 1.100000000000000000e+01, 1.319082940000000001e-07, 1.900000000000000000e+01, 4.174083979999999891e-07, nan, 1.926525920000000003e-07, 1.900000000000000000e+01, 1.186818989999999945e-07, 2.700000000000000000e+01, 5.536026048834574044e-15, 4.456136416071438181e-14, 1.866004629916836956e-16, 7.679169552218639528e-15, 8.151030938401082355e-14, 3.689869739512803637e-15, 1.749375246960251367e-16, 5.051517233070963281e-14, 8.923752120479699212e-14, 5.471663422900249905e-15
2.826996509455366180e+01, 3.023525800598259039e+00, 7.103368289742132902e+01, 2.000000000000000439e-07, 7.356799000000000415e-08, 4.000000000000000000e+00, 7.772886999999999899e-08, 1.300000000000000000e+01, 2.973457440000000188e-07, nan, 1.498166230000000063e-07, 1.200000000000000000e+01, 9.292934500000000527e-08, 2.000000000000000000e+01, 1.731292237439995670e-17, 5.007648318528452100e-14, 5.813854034368689269e-15, 3.748620674360250212e-16, 4.823157134553188184e-14, 5.196644132589009953e-15, 2.310544402256251809e-16, 2.176484154303264578e-14, 4.178606418012720507e-14, 3.236162398249284221e-15
7.884103508440376551e-01, 3.726790698209955366e+01, 5.305372145627818270e+01, 2.000000000000000439e-07, 2.241307459999999889e-07, 6.000000000000000000e+00, 1.494008009999999950e-07, 1.400000000000000000e+01, 6.283171839999999535e-07, nan, 1.849531219999999944e-07, 8.000000000000000000e+00, 1.147818040000000054e-07, 1.300000000000000000e+01, 5.584564679703023961e-15, 1.633666766631278186e-13, 1.534886222285375470e-15, 1.195719111651936064e-14, 2.293609019058026830e-13, 1.263967528487040867e-15, 1.198474953286008210e-15, 1.965716914731397820e-13, 2.637185865117443441e-13, 4.924013869857122508e-15
9.221114617671931057e+01, 8.949454503290009910e+00, 4.059423219682837214e+01, 2.000000000000000439e-07, 1.650322269999999946e-07, 8.000000000000000000e+00, 8.377633000000000118e-08, 1.200000000000000000e+01, 4.227471979999999972e-07, nan, 1.033662939999999951e-07, 6.000000000000000000e+00, 5.200910699999999709e-08, 7.000000000000000000e+00, 6.602520797274607554e-15, 6.641700627753082625e-14, 3.802687292760489330e-15, 1.277422565453440098e-14, 1.149012493526734233e-13, 3.837666895212957602e-16, 1.009156457131729221e-15, 1.020041618398572124e-13, 1.374467321183242816e-13, 2.637560656552968626e-15
2.431319971015777348e+00, 3.426109843415903100e+01, 6.222310588397949260e+01, 2.000000000000000439e-07, 2.232647689999999903e-07, 6.000000000000000000e+00, 1.564481560000000091e-07, 1.500000000000000000e+01, 6.114577929999999854e-07, nan, 2.252317369999999871e-07, 1.000000000000000000e+01, 1.416730629999999911e-07, 1.800000000000000000e+01, 4.464459772791766137e-15, 1.506938238822645726e-13, 3.868963113023987203e-18, 6.657206487990435809e-15, 2.070337697628717619e-13, 4.731181015183557984e-15, 2.183033731586495289e-16, 1.491705663333151098e-13, 2.206976925411729145e-13, 6.982052000638275603e-15
2.790679482285983681e+01, 2.097499496556351062e+01, 1.157032333270936419e+01, 2.000000000044624517e-07, 7.014509705000000296e-06, 2.700000000000000000e+01, 4.917085448999999948e-06, 1.800000000000000000e+01, 4.486449550000000322e-06, nan, 7.453289353000000094e-06, 3.400000000000000000e+01, 9.221650064000000278e-06, 3.300000000000000000e+01, 4.399188509657155029e-12, 6.391088147298624136e-12, 1.925275794990037237e-13, 4.871468564326649073e-12, 1.854472775075378711e-13, 6.432330242664841885e-12, 1.852927652471010025e-11, 8.802138416665076715e-12, 2.242212390778586338e-11, 3.127099604208426007e-12
5.771402440203418394e+01, 6.952700059046860304e+01, 6.719571405958222954e+01, 2.000000000000000439e-07, 2.099286469999999900e-07, 1.200000000000000000e+01, 1.338474790000000111e-07, 2.200000000000000000e+01, 2.839143999999999790e-07, nan, 1.913338300000000033e-07, 1.600000000000000000e+01, 1.335760160000000095e-07, 2.900000000000000000e+01, 5.788344124244220517e-15, 5.473891646977007691e-15, 3.457672192634884995e-16, 5.829724260622157652e-15, 2.252008077842022987e-14, 3.304680551295200141e-15, 7.369216036900085724e-20, 8.571161941524895614e-15, 2.260162970373144744e-14, 3.335965078058595315e-15
9.488610207205073266e+01, 2.703213893502698362e-01, 6.471966538940360181e+01, 2.000000000000000439e-07, 5.190057300000000219e-08, 3.000000000000000000e+00, 5.184995999999999824e-08, 9.000000000000000000e+00, 1.794996599999999968e-07, nan, 1.390278499999999978e-08, 2.000000000000000000e+01, 9.370897000000000257e-09, 3.500000000000000000e+01, 2.561675769000399760e-21, 1.628152700323356991e-14, 1.443831892892944524e-15, 1.808773340664976014e-15, 1.629444591009000143e-14, 1.439988090480625048e-15, 1.804470793357968837e-15, 2.742232500976562404e-14, 2.894379599991016354e-14, 2.053800884454399457e-17
6.003922370976395939e+01, 5.887396099702881713e+01, 9.627703198402424789e+01, 2.000000000000000439e-07, 2.393543890000000219e-07, 1.200000000000000000e+01, 1.500202310000000068e-07, 1.900000000000000000e+01, 1.794996599999999968e-07, nan, 1.199768730000000054e-07, 8.000000000000000000e+00, 7.846087600000000375e-08, 1.400000000000000000e+01, 7.980591785568966964e-15, 3.582588583663443974e-15, 1.425099132633025913e-14, 2.588672252548117345e-14, 8.690367341660404226e-16, 9.026033599161641034e-16, 5.120741288016025300e-15, 3.542962172247367977e-15, 1.020883587219865434e-14, 1.723578006904009136e-15
1.687167337003969703e+00, 6.964824307014501414e+01, 8.136786497018634634e+01, 2.000000000000000439e-07, 3.410697100000000295e-08, 3.000000000000000000e+00, 3.459262299999999973e-08, 9.000000000000000000e+00, 1.794996599999999968e-07, nan, 1.606446119999999890e-07, 2.100000000000000000e+01, 1.148661820000000028e-07, 3.600000000000000000e+01, 2.358578651039969000e-19, 2.113903401465072073e-14, 1.601177458984487860e-14, 6.522050161342520877e-15, 2.099804937211936772e-14, 1.588910393085611707e-14, 6.443844274526482516e-15, 3.555128350823042887e-16, 4.177486478376483048e-15, 2.095664653264898633e-15
5.098071966215841400e+01, 3.339648695968091374e+01, 7.908401632274049575e+01, 2.000000000000000439e-07, 2.788394540000000054e-07, 1.400000000000000000e+01, 2.172732839999999874e-07, 2.800000000000000000e+01, 3.019477230000000258e-07, nan, 1.722277110000000092e-07, 1.400000000000000000e+01, 1.392866160000000051e-07, 2.700000000000000000e+01, 3.790393288468902084e-15, 5.339920961763619474e-16, 1.136606374549804818e-14, 1.947499459385424473e-14, 7.169760619964726735e-15, 2.029103646898327023e-15, 6.081920385742221043e-15, 1.682728151328014802e-14, 2.645863573046545586e-14, 1.085115739799025208e-15
9.724292563242464382e+00, 4.420356377299252415e+01, 5.199523745708381739e+01, 2.000000000000000439e-07, 2.505242210000000081e-07, 9.000000000000000000e+00, 1.554654379999999968e-07, 1.500000000000000000e+01, 5.809442740000000052e-07, nan, 1.557145980000000125e-07, 5.000000000000000000e+00, 9.258841999999999655e-08, 6.000000000000000000e+00, 9.036172225441090645e-15, 1.091774114245228084e-13, 8.988864613402127376e-15, 2.494371723751160323e-14, 1.810322398839148770e-13, 6.208070560000782768e-20, 3.953519392572323663e-15, 1.808202773510649641e-13, 2.384914401360693123e-13, 3.984914348887685915e-15
6.939564109345475629e+01, 9.088573203240946086e+00, 2.277595015378609489e+01, 2.000000000000000439e-07, 2.185615609999999910e-07, 1.200000000000000000e+01, 1.182539400000000020e-07, 1.600000000000000000e+01, 3.919331379999999908e-07, nan, 1.787760109999999991e-07, 1.200000000000000000e+01, 8.013730999999999776e-08, 1.400000000000000000e+01, 1.006161883067963898e-14, 3.005770371146692651e-14, 1.582889988802499455e-15, 1.916127326491100156e-14, 7.490030341792320106e-14, 3.662921078129041011e-15, 1.452877482556900254e-15, 4.543596079089412324e-14, 9.721663835820556927e-14, 9.729593334967400904e-15
4.103015626901256496e+01, 6.232946730201306451e+01, 8.869607812174174910e+01, 2.000000000000000439e-07, 1.415260490000000118e-07, 9.000000000000000000e+00, 1.196342360000000068e-07, 2.000000000000000000e+01, 2.980880630000000057e-07, nan, 1.592315739999999959e-07, 1.000000000000000000e+01, 1.004298039999999971e-07, 1.600000000000000000e+01, 4.792514764269691880e-16, 2.451166422773619288e-14, 3.134856155256244233e-16, 1.688901353100026186e-15, 3.184576837094592733e-14, 1.567949176686243156e-15, 3.688102084426243749e-16, 1.928112453740712503e-14, 3.906878735091108705e-14, 3.457648155132899816e-15
6.188261682413764930e+01, 1.334614709349344253e+01, 9.805801327872823947e+01, 2.000000000000000439e-07, 1.347191920000000117e-07, 7.000000000000000000e+00, 1.173795710000000018e-07, 1.500000000000000000e+01, 1.794996599999999968e-07, nan, 4.376266500000000193e-08, 4.000000000000000000e+00, 4.072835199999999886e-08, 8.000000000000000000e+00, 3.006624564236413409e-16, 2.005290314299022768e-15, 8.273089803901732595e-15, 8.834278003905603025e-15, 3.858905457367920085e-15, 5.419448849012834793e-15, 5.875409374185961680e-15, 1.842453181163002497e-14, 1.925747592403086292e-14, 9.207055381969018460e-18
8.717857347554928538e+01, 5.027207611453240332e+01, 9.223479817966330074e+01, 2.000000000000000439e-07, 9.596574200000000430e-08, 5.000000000000000000e+00, 1.016705640000000043e-07, 1.400000000000000000e+01, 1.794996599999999968e-07, nan, 3.988608099999999996e-08, 5.000000000000000000e+00, 1.672802600000000098e-08, 6.000000000000000000e+00, 3.254499405168399754e-17, 6.977915456430722734e-15, 3.144928377874921432e-15, 6.278615636896656153e-15, 6.057368184177214514e-15, 3.817322339577288732e-15, 7.215234761881443742e-15, 1.949195144118924220e-14, 2.649460483502995241e-14, 5.362955113830250003e-16
5.413807937571357343e+01, 9.233060678891631312e+01, 8.298973686033431818e+01, 2.000000000000000439e-07, 1.615861429999999911e-07, 1.000000000000000000e+01, 1.190297549999999991e-07, 1.800000000000000000e+01, 1.794996599999999968e-07, nan, 1.314594099999999912e-07, 1.400000000000000000e+01, 8.242869899999999649e-08, 2.500000000000000000e+01, 1.811046159606543411e-15, 3.208940913092891851e-16, 9.076200412532890934e-16, 6.265900940613135180e-15, 3.656609410709024413e-15, 1.544963234190247960e-16, 1.339637300315136230e-15, 2.307865620062500433e-15, 9.422771469463521342e-15, 2.404010621165520369e-15
9.682864102942973261e+01, 9.197828107781583640e+01, 3.603381742856948122e+00, 2.000000000000000439e-07, 2.492045399999999994e-08, 2.000000000000000000e+00, 1.440130199999999970e-08, 4.000000000000000000e+00, 1.794996599999999968e-07, nan, 1.955054100000000010e-08, 3.000000000000000000e+00, 1.268466999999999979e-08, 6.000000000000000000e+00, 1.106525587991040065e-16, 2.389473092759043845e-14, 2.883596562756899615e-17, 1.497144100946560026e-16, 2.725746781429616050e-14, 2.651466227912100515e-17, 2.946825423423999527e-18, 2.558372066887616410e-14, 2.782724088870009880e-14, 4.714018458864100310e-17
1.747720041609399644e+01, 3.891346771011857442e+01, 9.521426972954208168e+01, 2.000000000000000439e-07, 4.731790599999999709e-08, 4.000000000000000000e+00, 7.775027700000000365e-08, 1.500000000000000000e+01, 1.794996599999999968e-07, nan, 6.381081599999999572e-08, 5.000000000000000000e+00, 9.392897099999999427e-08, 1.800000000000000000e+01, 9.261292046816414443e-16, 1.747201609051651317e-14, 2.720160802680999463e-16, 2.172591380434224754e-15, 1.035293694088068700e-14, 1.943085729705212211e-16, 2.617501395456356801e-16, 1.338390862605633646e-14, 7.322342815934722140e-15, 9.071032606040249701e-16
3.000289194759295697e+01, 1.604676438876010280e+01, 8.863046660865599335e+01, 2.000000000000000439e-07, 1.306127370000000052e-07, 8.000000000000000000e+00, 7.560828499999999933e-08, 1.300000000000000000e+01, 1.794996599999999968e-07, nan, 9.318803800000000588e-08, 8.000000000000000000e+00, 7.674809899999999524e-08, 1.600000000000000000e+01, 3.025489739820304812e-15, 2.389931240407928197e-15, 1.400608095240601040e-15, 2.901399226871045058e-15, 1.079341779939062445e-14, 3.090477155410092200e-16, 1.299175954595990630e-18, 7.449696092270883096e-15, 1.055788328793672059e-14, 2.702715943237213399e-16
4.463944154832029199e+01, 9.078755943543261253e+01, 1.602304663201432788e+01, 2.000000000000043849e-07, 1.265153550000000089e-07, 3.000000000000000000e+00, 9.638046699999999347e-08, 1.000000000000000000e+01, 9.788720530000000123e-07, nan, 7.581419300000000507e-08, 7.000000000000000000e+00, 9.472862100000000236e-08, 1.200000000000000000e+01, 9.081114747725449833e-16, 7.265119406254632803e-13, 2.570607828150244408e-15, 1.010396458386756430e-15, 7.787913993607954314e-13, 4.229716262430755280e-16, 2.728595207715970676e-18, 8.155134985077796313e-13, 7.817096083487386477e-13, 3.577555865671838866e-16
6.611175115080995113e+01, 4.402637528294918212e+01, 7.648676903028539087e+00, 2.000000000000000439e-07, 5.009834400000000014e-08, 4.000000000000000000e+00, 4.509873400000000028e-08, 1.000000000000000000e+01, 1.794996599999999968e-07, nan, 7.480478600000000506e-08, 9.000000000000000000e+00, 4.928330599999999694e-08, 1.600000000000000000e+01, 2.499610015209999902e-17, 1.674470058253185460e-14, 6.104082762993642605e-16, 6.642869414440052592e-19, 1.806360890965747924e-14, 8.824495254267042890e-16, 1.751064282318397297e-17, 1.096101664187587473e-14, 1.695629884905331332e-14, 6.513459413904004429e-16
6.964631446525005742e+01, 2.473987555391536830e+01, 3.961552257951772571e+00, 2.000000000000000439e-07, 9.249190900000000604e-08, 6.000000000000000000e+00, 7.956928100000000288e-08, 1.400000000000000000e+01, 1.794996599999999968e-07, nan, 4.534155300000000306e-08, 4.000000000000000000e+00, 2.061215699999999996e-08, 6.000000000000000000e+00, 1.669943144263840723e-16, 7.570348734077998969e-15, 2.223156070926736374e-15, 5.166698747581505059e-15, 9.986080647083640232e-15, 1.171537364041984028e-15, 3.475942470351376184e-15, 1.799839767382344667e-14, 2.524523860957501247e-14, 6.115430265248161844e-16
5.994429824957325792e+00, 6.107853706678733730e+00, 9.077329574850394067e+01, 2.000000000000000439e-07, 5.465586600000000016e-08, 4.000000000000000000e+00, 2.957655400000000085e-08, 6.000000000000000000e+00, 1.794996599999999968e-07, nan, 1.446182470000000010e-07, 1.200000000000000000e+01, 1.100181449999999961e-07, 2.000000000000000000e+01, 6.289718903933439916e-16, 1.558597290031443580e-14, 8.093229995189160927e-15, 3.064981936073840463e-15, 2.247693771268723571e-14, 1.323459112830625031e-14, 6.470849562611280961e-15, 1.216712972876568730e-15, 4.827680926695225223e-15, 1.197167058410404278e-15
7.398839178291009944e+01, 8.980623572137351118e+01, 6.725823112965213113e+01, 2.000000000000000439e-07, 2.419320460000000068e-07, 1.200000000000000000e+01, 1.195589760000000110e-07, 1.600000000000000000e+01, 4.225407079999999978e-07, nan, 1.854074249999999937e-07, 1.200000000000000000e+01, 1.004031259999999963e-07, 1.900000000000000000e+01, 1.497516826122489770e-14, 3.261948878943024332e-14, 3.195032779193642618e-15, 2.003043519636640709e-14, 9.179792992571982642e-14, 4.336018235705598335e-15, 3.669465892225005649e-16, 5.623219390635808956e-14, 1.037726217368067357e-13, 7.225730848481399980e-15
5.289399290308831780e+01, 3.044463643473782710e+01, 9.979622513286734886e+01, 2.000000000000000439e-07, 2.366088009999999908e-07, 1.000000000000000000e+01, 1.505060309999999912e-07, 1.800000000000000000e+01, 4.154788590000000023e-07, nan, 1.651280519999999981e-07, 1.000000000000000000e+01, 1.041399689999999982e-07, 1.400000000000000000e+01, 7.413687001672899972e-15, 3.199449764892336970e-14, 5.109497477601000188e-15, 1.754799145144422321e-14, 7.021059957831758757e-14, 2.138034981244411951e-16, 2.149811705387843276e-15, 6.267552656555126001e-14, 9.693190442643212370e-14, 3.719546268014889262e-15
3.621890589393893833e+01, 4.706489492139095177e+01, 3.782451749234617466e+01, 2.000000007139010376e-07, 1.502889710000000040e-07, 8.000000000000000000e+00, 1.511573430000000083e-07, 2.300000000000000000e+01, 1.794996599999999968e-07, nan, 3.317658320999999915e-06, 3.800000000000000000e+01, 4.279965363999999822e-06, 4.200000000000000000e+01, 7.540699303840075369e-19, 8.532643518547205458e-16, 1.003222859931942135e-11, 1.705422711090149010e-11, 8.032869329284883816e-16, 1.002672844367495693e-11, 1.704705567427393191e-11, 9.848039781609310804e-12, 1.681381898968021642e-11, 9.260348450074036028e-13
9.795269293354586182e+01, 1.746583853950057730e+01, 3.279880009080796555e+01, 2.000000000000000439e-07, 1.383929380000000006e-07, 7.000000000000000000e+00, 8.275924099999999421e-08, 1.200000000000000000e+01, 3.162907029999999911e-07, nan, 1.025385309999999953e-07, 5.000000000000000000e+00, 7.964810899999999793e-08, 1.300000000000000000e+01, 3.095108241887809857e-15, 3.164761479199522315e-14, 1.285538501321649331e-15, 3.450954934239241176e-15, 5.453694374385744618e-14, 3.912203129041000313e-16, 9.679142321423977270e-18, 4.568999103471758597e-14, 5.599971729504882973e-14, 5.239714193380839259e-16
6.803486660150015553e+01, 6.320761833863064894e+00, 6.072493740115410077e+01, 2.000000000000000439e-07, 9.006028900000000322e-08, 6.000000000000000000e+00, 1.451352939999999901e-07, 2.200000000000000000e+01, 1.794996599999999968e-07, nan, 9.222107000000000484e-08, 2.900000000000000000e+01, 6.390735400000000476e-08, 4.300000000000000000e+01, 3.033256175750023515e-15, 7.999401084875639611e-15, 4.668974529961006984e-18, 6.839760091142249211e-16, 1.180909650581956453e-15, 2.799915101522174606e-15, 6.597978236643597515e-15, 7.617552272388098585e-15, 1.336158120639763379e-14, 8.016665137286559927e-16
4.776465028764160792e+01, 2.839999767621010918e+01, 2.384132809240579931e+01, 2.000000000000000439e-07, 2.264415190000000125e-07, 1.200000000000000000e+01, 1.225904839999999967e-07, 1.600000000000000000e+01, 1.794996599999999968e-07, nan, 2.270673140000000051e-07, 1.400000000000000000e+01, 1.466636289999999998e-07, 2.300000000000000000e+01, 1.078503747057122787e-14, 2.203538126375882528e-15, 3.916193820249908436e-19, 6.364511732852102382e-15, 3.238654312998976109e-15, 1.091540800684890218e-14, 5.795163101910251053e-16, 2.262681707063716933e-15, 1.078204931832960860e-15, 6.464752561579225689e-15
5.145127432987567317e+01, 3.679275805370413366e+01, 4.565198912626553351e+01, 2.000000000000000439e-07, 2.178650840000000126e-07, 1.000000000000000000e+01, 1.811429150000000055e-07, 2.900000000000000000e+01, 4.354320769999999925e-07, nan, 2.905044940000000104e-07, 2.200000000000000000e+01, 1.606403030000000018e-07, 3.300000000000000000e+01, 1.348517696064561570e-15, 4.733539644306204154e-14, 5.276483885148099359e-15, 3.274675560497962338e-15, 6.466297791066225287e-14, 1.195995496137324168e-14, 4.203570988225441623e-16, 2.100400431422188469e-14, 7.551051905806709154e-14, 1.686470810408448335e-14
3.374773817642399365e+01, 9.704936935959776179e+01, 1.334394317456040113e+01, 2.000000000000000439e-07, 9.924488000000000109e-08, 2.000000000000000000e+00, 7.951461200000000302e-08, 7.000000000000000000e+00, 3.166107309999999791e-07, nan, 3.966076599999999845e-08, 8.000000000000000000e+00, 3.482922300000000200e-08, 1.600000000000000000e+01, 3.892834753518239296e-16, 4.724791318095419436e-14, 3.550266641164996308e-15, 4.149376866741648843e-15, 5.621456964486215241e-14, 1.588329040991716380e-15, 1.996783990081321056e-15, 7.670128311350121245e-14, 7.940081825075405382e-14, 2.334380776084896467e-17
9.680395317837419356e+00, 3.433917287909160621e+01, 5.910269008704912608e+01, 2.000000000000000439e-07, 2.393445599999999955e-07, 7.000000000000000000e+00, 1.856987339999999887e-07, 1.800000000000000000e+01, 6.321125420000000232e-07, nan, 2.113671899999999904e-07, 9.000000000000000000e+00, 1.485761560000000032e-07, 2.100000000000000000e+01, 2.877874647222276700e-15, 1.542666876843523398e-13, 7.827332321169002625e-16, 8.238903164707215113e-15, 1.992852879730608844e-13, 6.588696334239360419e-16, 1.378085797366083015e-15, 1.770266512296039440e-13, 2.338074365859409625e-13, 3.942713950789154168e-15
6.591764718500282072e+01, 3.972567471680420681e+01, 9.992779939221711061e+01, 2.000000000000000439e-07, 2.332387229999999894e-07, 9.000000000000000000e+00, 1.546264359999999911e-07, 1.900000000000000000e+01, 5.698463959999999867e-07, nan, 1.250317020000000084e-07, 1.100000000000000000e+01, 6.421506400000000348e-08, 1.400000000000000000e+01, 6.179891667370368478e-15, 1.133047255224749046e-13, 1.170875939369443666e-14, 2.856899730174827894e-14, 1.724076151824016059e-13, 8.758482805307550212e-16, 8.174216186922381871e-15, 1.978601119983136371e-13, 2.556630439000942377e-13, 3.698663457623044751e-15
3.518929961930425776e+01, 7.214066679599524434e+01, 6.375826945307928639e+01, 2.000000001390534194e-07, 1.251199580000000045e-07, 9.000000000000000000e+00, 9.071755100000000455e-08, 1.600000000000000000e+01, 1.794996599999999968e-07, nan, 1.355876560000000057e-07, 1.700000000000000000e+01, 8.813060700000000062e-08, 2.800000000000000000e+01, 1.183525607393649054e-15, 2.957151989608803066e-15, 1.095727014192040258e-16, 1.368212087401201304e-15, 7.882262878487879752e-15, 2.013326322711025213e-15, 6.692279259136019945e-18, 1.928264095296015274e-15, 8.348303846116808220e-15, 2.252171499788401667e-15
8.130538632474606686e+01, 9.762256634538199762e+01, 8.897936564455402220e+01, 2.000000000000000439e-07, 1.392020300000000076e-07, 6.000000000000000000e+00, 9.867715799999999488e-08, 1.400000000000000000e+01, 4.165969390000000250e-07, nan, 1.036926749999999998e-07, 6.000000000000000000e+00, 6.883344100000000328e-08, 1.100000000000000000e+01, 1.642265250616384976e-15, 7.694793553911831125e-14, 1.260914292516025540e-15, 4.951738317850921798e-15, 1.010729871510879833e-13, 2.515541077728904831e-17, 8.906474443760885822e-16, 9.790907842938170946e-14, 1.209394505411960154e-13, 1.215166195066755853e-15
7.645619743577086069e+01, 6.982484778182906382e+01, 3.354981696758996179e+01, 2.000000000000000439e-07, 1.301954559999999953e-07, 7.000000000000000000e+00, 9.995014100000000027e-08, 1.700000000000000000e+01, 4.922873999999999616e-07, nan, 9.561641000000000565e-08, 1.000000000000000000e+00, 4.639414700000000225e-08, 1.000000000000000000e+00, 9.147790794492246272e-16, 1.311105759096991361e-13, 1.195710422270115264e-15, 7.022659390113479732e-15, 1.539285247996330794e-13, 1.878122438036095245e-17, 2.868244493328035956e-15, 1.573478743075800704e-13, 1.988207930709219854e-13, 2.422831174841169318e-15
1.476855782067073619e+01, 6.263600305980975946e+00, 2.419017042014848329e+01, 2.000000000000000439e-07, 1.956920629999999932e-07, 5.000000000000000000e+00, 1.630230980000000015e-07, 7.000000000000000000e+00, 1.669986937999999944e-06, nan, 9.256843900000000309e-08, 1.000000000000000000e+00, 8.490869100000000027e-08, 2.000000000000000000e+00, 1.067261274171224388e-15, 2.173545378451265621e-12, 1.063448182689337470e-14, 1.227295551169038275e-14, 2.270940015067545218e-12, 4.963858974806280561e-15, 6.101860580961649063e-15, 2.488249120987413011e-12, 2.512473049112592561e-12, 5.867173942350404433e-17
4.322814811812985880e+01, 5.219962736299824968e+01, 7.730835540548716267e+01, 2.000000000000000439e-07, 1.856194510000000108e-07, 1.000000000000000000e+01, 1.474023480000000037e-07, 2.300000000000000000e+01, 2.980880630000000057e-07, nan, 2.011472619999999920e-07, 1.300000000000000000e+01, 1.409625610000000120e-07, 2.400000000000000000e+01, 1.460546961712609524e-15, 1.264918868520654290e-14, 2.411129144517204258e-16, 1.994237824472100037e-15, 2.270618470506122512e-14, 2.888515780867394590e-15, 4.147085660536889436e-17, 9.397518898521603576e-15, 2.468842337875200304e-14, 3.622198234459398248e-15
9.587409230565930329e+01, 1.173204803848110167e+01, 1.070041401937915637e+01, 2.000000000000000439e-07, 9.617669199999999600e-08, 5.000000000000000000e+00, 7.631832899999999788e-08, 1.200000000000000000e+01, 1.794996599999999968e-07, nan, 7.704695099999999594e-08, 4.000000000000000000e+00, 4.614081099999999869e-08, 7.000000000000000000e+00, 3.943545810397689158e-16, 6.942716996329023830e-15, 3.659469907270810268e-16, 2.503589387446160868e-15, 1.064638706693156099e-14, 5.308900188839972043e-19, 9.106825926403239244e-16, 1.049655758143868109e-14, 1.778458260660480369e-14, 9.551894896995997355e-16
5.896947230135507567e+01, 7.453980739472929429e+01, 8.481503803469848890e+01, 2.000000000000000439e-07, 1.914690829999999889e-07, 1.200000000000000000e+01, 1.299417969999999914e-07, 2.000000000000000000e+01, 1.794996599999999968e-07, nan, 1.374304010000000058e-07, 1.500000000000000000e+01, 1.078167550000000032e-07, 2.800000000000000000e+01, 3.785606922525795513e-15, 1.432670869529287987e-16, 2.920179152297122141e-15, 6.997711979819581502e-15, 2.455981785126769354e-15, 5.607918986881621703e-17, 4.895174835017634928e-16, 1.769822552809080206e-15, 5.138438869239023886e-15, 8.769680294133161468e-16
9.358320802167885688e+01, 9.834262422606420273e+01, 3.998016922245258797e+01, 2.000000000000000439e-07, 2.492045399999999994e-08, 2.000000000000000000e+00, 7.500303100000000658e-08, 1.100000000000000000e+01, 1.794996599999999968e-07, nan, 7.272020999999999946e-08, 2.100000000000000000e+01, 4.493684599999999787e-08, 3.100000000000000000e+01, 2.508264518960929605e-15, 2.389473092759043845e-14, 2.284816673659536120e-15, 4.006559486976639364e-16, 1.091954547236363922e-14, 5.211271718041032681e-18, 9.039754804542254917e-16, 1.140185094230249911e-14, 1.810715091159859648e-14, 7.719153151564960839e-16
3.803351835275731219e+01, 1.478086766972723787e+01, 6.849344386835593923e+01, 2.000000000000000439e-07, 1.612950139999999873e-07, 9.000000000000000000e+00, 1.433457609999999985e-07, 2.100000000000000000e+01, 2.973457440000000188e-07, nan, 1.398941759999999984e-07, 9.000000000000000000e+00, 1.129193120000000004e-07, 2.300000000000000000e+01, 3.221756832580085843e-16, 1.850980113353290817e-14, 4.579958671022435144e-16, 2.340208543992802595e-15, 2.371599476400029528e-14, 1.191343901222500165e-17, 9.257687987496009083e-16, 2.479099626565863004e-14, 3.401310882025062784e-14, 7.276432878184959112e-16
